DEPTH_MD,CALI,RSHA,RMED,RDEP,RHOB,GR,NPHI,PEF,DTC,SP,BS,ROP,DRHO,FACIES
1423.594799,12.49706364,,0.839857161,0.929524839,2.132725239,126.7058563,0.515074492,4.352349281,146.7812042,,12.25000095,28.52450562,0.003505085,1
1423.746799,12.43292141,,0.829564095,0.920384228,2.136495829,126.6909943,0.459628254,4.089738846,147.2120972,,12.25000095,28.96931648,0.001024849,1
1423.898799,12.44347477,,0.837609708,0.931068122,2.14775753,130.8398438,0.444598407,4.025592327,147.278717,,12.25000095,29.71671104,0.001902042,1
1424.050799,12.32936001,,0.81649065,0.917740345,2.167678595,136.6813965,0.419285536,4.15660429,147.4196014,,12.25000095,30.78425217,0.011646139,1
1424.202799,12.3454237,,0.852735698,0.945058286,2.160048723,138.9748077,0.440998942,4.129354477,147.7271423,,12.25000095,31.53009033,0.004975897,1
1424.354799,12.39715958,,0.834947646,0.926690817,2.138188124,134.2933807,0.452196091,3.941797733,147.8898773,,12.25000095,32.41170502,-0.003483746,1
1424.506799,12.27929783,,0.838973224,0.915989161,2.125526905,130.0982666,0.461854667,3.764991522,147.2734528,,12.25000095,32.80319214,-0.010241126,1
1424.658799,12.30375004,,0.836529136,0.935153782,2.131724596,126.2252426,0.462999493,3.743623018,146.7266388,,12.25000095,33.09280396,-0.007629646,1
1424.810799,12.39584637,,0.81756717,0.921566188,2.150185347,127.6351852,0.485108584,3.796304226,147.3546906,,12.25000095,33.96117401,-0.002824268,1
1424.962799,12.41249943,,0.822437227,0.920983911,2.156252384,133.7386627,0.491920799,3.839108467,148.1755524,,12.25000095,34.66913223,-0.001917114,1
1425.114799,12.41249943,,0.824861169,0.908955038,2.159031391,135.5116272,0.512152612,4.045144081,148.3693543,,12.25000095,36.59072113,0.001984399,1
1425.266799,12.35760689,,0.81131804,0.898964524,2.164280415,135.1567841,0.48530966,3.986281157,147.6920624,,12.25000095,36.75394821,0.001481262,1
1425.418799,12.3217535,,0.80659318,0.886476755,2.17688036,132.8644714,0.480589002,3.893429279,146.3474274,,12.25000095,36.90816879,-0.000114075,1
1425.570799,12.33516979,,0.809721291,0.89081496,2.173340082,123.687706,0.471500784,3.785937786,146.4155121,,12.25000095,36.17047882,-0.004658266,1
1425.722799,12.35749626,,0.804869711,0.884792924,2.162126541,115.7396622,0.478049457,3.909785032,147.6051178,,12.25000095,35.30987549,-0.005192006,1
1425.874799,12.29936123,,0.808969617,0.892618954,2.14842844,119.2756348,0.478128761,3.983955383,147.7697907,,12.25000095,33.96635819,-0.005181358,1
1426.026799,12.321661,,0.814577639,0.895367503,2.158203363,124.912735,0.487509191,3.898407459,147.3383026,,12.25000095,33.19773865,-0.004713594,1
1426.178799,12.32624054,,0.797575593,0.883133531,2.164898872,124.9947891,0.500630796,3.808709621,147.0521698,,12.25000095,32.31433487,-0.005004135,1
1426.330799,12.30597115,,0.798212707,0.887206674,2.166283131,127.3122025,0.507226825,3.849880934,147.1711578,,12.25000095,31.46958733,-0.00212014,1
1426.482799,12.28122616,,0.801889181,0.89299506,2.156443358,131.6671906,0.523215234,4.024531841,147.0641022,,12.25000095,31.53060913,-0.001721182,1
1426.634799,12.33798504,,0.808820486,0.898480356,2.143839359,128.9571686,0.515859246,4.119684219,146.1941986,,12.25000095,32.13881683,-0.003720138,1
1426.786799,12.36640167,,0.792772114,0.885322213,2.133562803,120.7551346,0.508314133,4.102412224,145.713089,,12.25000095,32.68663025,-0.00866679,1
1426.938799,12.33751297,,0.82048732,0.889488518,2.129056931,116.3808975,0.482780725,4.137177944,146.789444,,12.25000095,32.7935791,-0.007415757,1
1427.090799,12.36651802,,0.800117731,0.864243984,2.136006355,117.397522,0.47642076,4.109217644,148.7301636,,12.25000095,33.10051727,-0.005373811,1
1427.242799,12.43811417,,0.784942448,0.857415795,2.149465084,119.4529877,0.462348014,4.088009358,149.517807,,12.25000095,32.64014816,-0.000105485,1
1427.394799,12.52724171,,0.794154286,0.874184668,2.149348021,121.8836136,0.478826225,3.900790691,149.1471405,,12.25000095,32.86641693,-0.00186935,1
1427.546799,12.48380566,,0.8098346,0.874933183,2.15714097,125.8692093,0.473705798,3.80917263,148.3734436,,12.25000095,32.81068039,4.66E-05,1
1427.698799,12.48714256,,0.774675429,0.860529959,2.144785881,129.6013794,0.481589854,3.713797331,147.9333954,,12.25000095,33.38634872,-0.004282178,1
1427.850799,12.65112686,,0.790478945,0.875740469,2.144133091,130.0924072,0.506346405,3.680590868,147.6595001,,12.25000095,33.28335571,-0.006479442,1
1428.002799,12.78955364,,0.80040735,0.879624486,2.129941464,129.5787506,0.522129417,3.70407486,146.6716003,,12.25000095,32.40958405,-0.010893444,1
1428.154799,12.79977894,,0.770909011,0.851718426,2.138076305,129.5319367,0.576069892,3.805753946,146.2965698,,12.25000095,32.86874771,-0.007919707,1
1428.306799,12.75710774,,0.784080744,0.855345905,2.145637512,127.8619309,0.547038496,3.914088488,147.207077,,12.25000095,33.25629425,-0.004000612,1
1428.458799,12.48058224,,0.788293541,0.866257489,2.154496193,126.2807159,0.548453689,3.953469276,148.518692,,12.25000095,33.53167343,-0.00212366,1
1428.610799,12.62453175,,0.782697976,0.857393801,2.157030106,124.65065,0.534340739,3.843533278,148.8591309,,12.25000095,34.32065201,-0.006548853,1
1428.762799,12.78948212,,0.781505406,0.852778375,2.152130842,121.9466171,0.534884393,3.785024405,147.8709412,,12.25000095,35.96857071,-0.009527,1
1428.914799,12.68552876,,0.785783529,0.853464901,2.155324698,118.4786453,0.530258536,3.7574296,147.0644684,,12.25000095,37.1687088,-0.008554796,1
1429.066799,12.41041088,,0.813788176,0.85584712,2.147537947,115.8128204,0.505985141,3.746772766,147.1647797,,12.25000095,38.13063431,-0.010450376,1
1429.218799,12.36321545,,0.815426529,0.862995803,2.138924599,116.8798676,0.489836097,3.729584217,147.9856415,,12.25000095,37.76318359,-0.013772221,1
1429.370799,12.39737129,,0.796260417,0.864723563,2.134536743,119.3992081,0.45768857,3.653259277,148.7763977,,12.25000095,32.70824814,-0.016786223,1
1429.522799,12.43144608,,0.77763927,0.867227137,2.143769026,118.7388687,0.443596304,3.779682159,148.7021179,,12.25000095,23.86821365,-0.009760409,1
1429.674799,12.52868557,,0.764625967,0.844096899,2.152863979,113.5793228,0.45144701,3.871343851,148.458313,,12.25000095,21.43947029,-0.003532054,1
1429.826799,12.59005165,,0.732484222,0.813939095,2.164424658,110.3171234,0.481654435,3.964363098,148.4944305,,12.25000095,21.51405144,0.004191092,1
1429.978799,12.71068287,,0.767418206,0.838251114,2.162646055,114.5110245,0.497656286,3.973659277,148.7420502,,12.25000095,21.49055862,0.004690524,1
1430.130799,12.69463348,,0.793655813,0.872017622,2.156307221,122.297081,0.507029891,3.966636896,149.2212524,,12.25000095,21.31552887,0.002099871,1
1430.282799,12.61898708,,0.785310924,0.866584063,2.140310288,127.4989471,0.508762837,3.947113514,149.4757538,,12.25000095,21.08222961,-0.004134556,1
1430.434799,12.49873734,,0.782028556,0.868632495,2.144172669,126.3181992,0.512834549,3.855499744,149.1404266,,12.25000095,20.9529419,-0.008232876,1
1430.586799,12.49494648,,0.785254121,0.872856379,2.162650824,122.8904953,0.508179486,3.716997147,148.5411224,,12.25000095,20.67446137,-0.008633391,1
1430.738799,12.54246616,,0.790165603,0.885096788,2.174408197,121.7881928,0.477527946,3.700487852,147.8692474,,12.25000095,20.80227661,-0.007331398,1
1430.890799,12.51654053,,0.802134574,0.886711896,2.168693066,120.3660812,0.469106913,3.713340044,147.4526978,,12.25000095,23.36244202,-0.006317677,1
1431.042799,12.47312737,,0.802334964,0.884613931,2.169977903,118.2541046,0.469175965,3.70368886,147.4541779,,12.25000095,34.39664078,-0.002257148,1
1431.194799,12.43414497,,0.786403656,0.87013638,2.168998718,116.7213821,0.494719327,3.610955,147.6421356,,12.25000095,36.16722488,-7.74E-05,1
1431.346799,12.48676395,,0.778643847,0.86405313,2.163609505,116.0359573,0.49248156,3.568218947,148.1175842,,12.25000095,34.69192505,0.000128024,1
1431.498799,12.65145683,,0.795855165,0.873257458,2.148056746,117.2883606,0.476952881,3.550884724,148.2791596,,12.25000095,34.1387825,-0.004418837,1
1431.650799,12.82141209,,0.787513852,0.864439786,2.151816368,119.154541,0.472842723,3.636348963,147.9628449,,12.25000095,33.24226379,-0.003270768,1
1431.802799,12.56835747,,0.765370011,0.845745742,2.162690878,120.3654633,0.477806985,3.682596207,147.5494385,,12.25000095,31.33774948,-0.00302555,1
1431.954799,12.36898232,,0.756420791,0.835454166,2.171556711,121.4865341,0.491983384,3.778858662,147.7568512,,12.25000095,29.98843765,-0.001201676,1
1432.106799,12.27612591,,0.76464659,0.848463953,2.165944338,122.6755676,0.478012741,3.721019983,148.9368286,,12.25000095,28.99780464,-0.006589162,1
1432.258799,12.34177208,,0.759852767,0.845068574,2.156336069,123.1358719,0.465178788,3.70417428,150.2467194,,12.25000095,28.55646706,-0.008496173,1
1432.410799,12.36920071,,0.758721948,0.838408053,2.151525974,119.8576126,0.46183902,3.6983006,151.0397644,,12.25000095,27.59938622,-0.008270133,1
1432.562799,12.35354519,,0.745636344,0.826415598,2.148434639,116.3221054,0.460044116,3.676262856,151.0580902,,12.25000095,27.01733971,-0.0083,1
1432.714799,12.33246326,,0.754030049,0.827261746,2.146456003,117.0635681,0.482928842,3.625890017,149.6733246,,12.25000095,27.24408531,-0.007047166,1
1432.866799,12.35784245,,0.755830109,0.833646715,2.14530611,120.1043625,0.491330504,3.497462988,147.46492,,12.25000095,28.34308434,-0.008720042,1
1433.018799,12.38333798,,0.750557482,0.828155994,2.141545296,123.0230866,0.482497096,3.493282795,146.2223053,,12.25000095,28.784832,-0.010736429,1
1433.170799,12.39757633,,0.744977415,0.819746733,2.137797117,123.4060135,0.485427409,3.604701281,147.0193176,,12.25000095,29.21030808,-0.010855776,1
1433.322799,12.40515518,,0.734131873,0.810690999,2.135017395,119.5630875,0.505788624,3.644211769,148.5849152,,12.25000095,30.13708305,-0.01405965,1
1433.474799,12.39060974,,0.737295151,0.815576911,2.136044502,117.1613312,0.529685676,3.636946917,149.1902161,,12.25000095,32.00766754,-0.015053492,1
1433.626799,12.41244507,,0.732480764,0.816786647,2.154112339,118.7506867,0.538798213,3.616855621,149.2371674,,12.25000095,34.37281418,-0.010649968,1
1433.778799,12.46942616,,0.734151602,0.817563355,2.164978981,120.8836823,0.532694399,3.709456205,149.7130432,,12.25000095,36.11639786,-0.004361949,1
1433.930799,12.50125885,,0.73545152,0.816612184,2.169472694,121.6242981,0.524680436,3.808534145,150.7364655,,12.25000095,38.08140945,-0.001489972,1
1434.082799,12.52772427,,0.735337377,0.818118155,2.149143457,120.069191,0.499562055,3.84281683,151.1854553,,12.25000095,39.50470734,-0.004866036,1
1434.234799,12.50455475,,0.743760705,0.823313475,2.146268606,116.8350525,0.491075635,3.83792305,150.7277527,,12.25000095,39.62765884,-0.003820233,1
1434.386799,12.49273109,,0.751798332,0.827299178,2.146230221,114.3297653,0.489801079,3.764545918,150.215271,,12.25000095,39.08647919,-0.003867823,1
1434.538799,12.49954605,,0.744045019,0.810979962,2.153070211,115.71241,0.519224823,3.692229748,149.8453674,,12.25000095,38.65890503,-0.006128128,1
1434.690799,12.45446682,,0.745776832,0.816875935,2.151079655,119.7477951,0.522702277,3.652812719,149.3582764,,12.25000095,37.57291412,-0.012525965,1
1434.842799,12.45988941,,0.751174867,0.825716555,2.15637517,121.347023,0.519593954,3.710836649,148.8625336,,12.25000095,36.11474228,-0.014344605,1
1434.994799,12.47339821,,0.753052473,0.824498296,2.158238173,118.6598206,0.498904049,3.822359085,148.5827332,,12.25000095,34.99873734,-0.012354954,1
1435.146799,12.50504971,,0.751214564,0.819777966,2.146038532,114.9780579,0.492946237,3.950531483,148.5104981,,12.25000095,34.37156677,-0.011141985,1
1435.298799,12.50958633,,0.749284506,0.824499607,2.134762049,115.0550003,0.502699614,3.939213991,148.5017395,,12.25000095,34.06240845,-0.010965153,1
1435.450799,12.48547268,,0.742552757,0.821428955,2.129398584,119.3336258,0.515302658,3.903462172,148.6672211,,12.25000095,34.25947189,-0.010870202,1
1435.602799,12.45726299,,0.734390497,0.817671001,2.136371613,124.2709503,0.524522424,3.894502401,149.1498718,,12.25000095,34.22217178,-0.008085879,1
1435.754799,12.48849392,,0.742471755,0.813935638,2.139741421,125.8757935,0.499127656,3.944232225,149.5395508,,12.25000095,34.14313507,-0.005956321,1
1435.906799,12.50404549,,0.736429989,0.805818975,2.139548779,122.8964844,0.476466775,3.968380451,149.5214386,,12.25000095,34.75121689,-0.005920454,1
1436.058799,12.49916172,,0.713123322,0.787417233,2.140246868,117.7309723,0.459329933,3.874177456,149.6923828,,12.25000095,35.701828,-0.006802202,1
1436.210799,12.49010181,,0.701541662,0.778582633,2.14247036,113.1873627,0.470880479,3.729321003,150.5110016,,12.25000095,36.77158737,-0.008089839,1
1436.362799,12.47081089,,0.704346418,0.775681317,2.139168739,110.619812,0.504118383,3.683116674,151.5656586,,12.25000095,37.83882523,-0.006954067,1
1436.514799,12.48226547,,0.686619282,0.770260096,2.137797594,109.625412,0.530004501,3.776044846,151.9704437,,12.25000095,38.80042267,-0.003415812,1
1436.666799,12.49759769,,0.70031631,0.779034078,2.130653143,109.3906555,0.541675091,3.917929173,151.4023285,,12.25000095,39.56988144,-0.003783212,1
1436.818799,12.50348187,,0.724862695,0.78897059,2.127938986,111.7025909,0.523127556,3.928041697,150.5415955,,12.25000095,39.71471024,-0.007276827,1
1436.970799,12.51359463,,0.721299946,0.788699985,2.129100084,117.2288818,0.504097283,3.992993355,149.8558044,,12.25000095,40.08869553,-0.007952729,1
1437.122799,12.50626946,,0.713472068,0.785505295,2.134495497,121.0290909,0.497724503,4.173583984,149.3851318,,12.25000095,41.03672409,-0.004213117,1
1437.274799,12.50046539,,0.715119898,0.789453685,2.147061348,119.7083588,0.504088759,4.662254334,149.4130554,,12.25000095,41.94974899,0.006752525,1
1437.426799,12.54395866,,0.719024777,0.785728157,2.152615547,114.1470108,0.492802024,5.177544117,149.9235992,,12.25000095,41.42034531,0.016480997,1
1437.578799,12.69381523,,0.698120952,0.756043792,2.159110785,105.88517,0.484188587,5.486854553,150.5663147,,12.25000095,41.05862427,0.025221057,1
1437.730799,12.7233181,,0.679799736,0.731621146,2.166530609,97.98696899,0.455493629,5.412403584,151.5640564,,12.25000095,40.9408493,0.026357077,1
1437.882799,12.65923691,,0.689644098,0.749449015,2.176184893,92.9019165,0.468457162,5.047654629,152.5377808,,12.25000095,40.98461914,0.020716507,1
1438.034799,12.98883057,,0.691524386,0.758646846,2.174876452,90.21291351,0.489420682,4.718949318,152.4216156,,12.25000095,41.19888306,0.011916067,1
1438.186799,13.14221287,,0.696890831,0.756181598,2.165747404,90.79167938,0.551550806,4.395562649,151.586792,,12.25000095,41.18093491,0.00220618,1
1438.338799,12.97833538,,0.717135906,0.772770464,2.153715849,96.10361481,0.570670009,4.084044933,151.2077942,,12.25000095,41.49541092,-0.006111609,1
1438.490799,12.69086552,,0.711496532,0.778894246,2.14587307,100.8672104,0.569076896,3.800201416,151.2998657,,12.25000095,41.03926468,-0.010988528,1
1438.642799,12.52324772,,0.707405806,0.784317672,2.149605036,101.7564774,0.582723796,3.574619055,150.6770477,,12.25000095,39.9266243,-0.012259359,1
1438.794799,12.46339321,,0.722339213,0.789745927,2.155995131,103.9639053,0.562415421,3.536197424,149.2817993,,12.25000095,39.24932098,-0.012240913,1
1438.946799,12.42769432,,0.726098895,0.787326336,2.16182375,106.8689957,0.555382192,3.672996998,148.5063934,,12.25000095,38.77191544,-0.009788044,1
1439.098799,12.42009926,,0.719933033,0.785156727,2.157291889,105.8690872,0.563946664,3.932416439,148.9878998,,12.25000095,37.5720253,-0.005697295,1
1439.250799,12.41798306,,0.715304196,0.785980761,2.153016806,102.6225662,0.589268863,4.053267002,149.9433899,,12.25000095,36.44873428,-0.003008387,1
1439.402799,12.46440888,,0.70557189,0.785623133,2.149419069,100.4930725,0.57256037,4.017322063,150.0754395,,12.25000095,36.02083969,-0.002590356,1
1439.554799,12.59736443,,0.698850095,0.79302305,2.14119792,99.21524048,0.541077793,3.996487141,149.3480377,,12.25000095,35.81196594,-0.003493591,1
1439.706799,12.59828758,,0.698127627,0.798697233,2.128366232,98.89076233,0.547721744,4.056996346,148.9034424,,12.25000095,35.57281876,-0.004460318,1
1439.858799,12.55445099,,0.688792706,0.79232955,2.116660357,101.5493622,0.552625597,4.100155354,149.4713135,,12.25000095,35.5750885,-0.00577356,1
1440.010799,12.57275772,,0.667212546,0.782042146,2.1068573,104.5859146,0.529248893,4.104559898,151.0181274,,12.25000095,34.97063828,-0.0085523,1
1440.162799,12.56176662,,0.673097134,0.781444669,2.111264467,104.3074417,0.509280741,4.105576515,152.4378815,,12.25000095,33.75460434,-0.00641208,1
1440.314799,12.48937511,,0.690950155,0.787519217,2.118834019,104.1352387,0.522537053,4.123718739,152.607544,,12.25000095,32.99118424,-0.003769431,1
1440.466799,12.46359062,,0.69649601,0.796407521,2.127043963,106.9608231,0.541854501,4.139412403,151.8117065,,12.25000095,32.85549545,0.000259262,1
1440.618799,12.46155262,,0.692760408,0.79552573,2.126734018,108.8694916,0.550531209,4.17250824,150.883606,,12.25000095,33.4094429,0.002716763,1
1440.770799,12.43555737,,0.69676131,0.798972905,2.123637199,107.0238419,0.562962353,4.110366345,150.27742,,12.25000095,34.51248932,0.001654598,1
1440.922799,12.45186043,,0.696947277,0.803959251,2.120722294,105.9286041,0.564568579,4.022024155,149.9299316,,12.25000095,35.62469864,-8.54E-05,1
1441.074799,12.59477139,,0.697681785,0.803462267,2.113833427,110.2686539,0.55909431,3.974617958,149.7014618,,12.25000095,36.24251938,-0.003793858,1
1441.226799,12.71812248,,0.692261517,0.796531081,2.111484289,115.8841934,0.555531025,4.003742695,149.6183319,,12.25000095,36.61392212,-0.003703248,1
1441.378799,12.77818203,,0.697696924,0.799418449,2.110761404,117.0560913,0.539639354,4.061852455,149.9894714,,12.25000095,37.08264923,-0.003485055,1
1441.530799,12.61367321,,0.710882425,0.808749199,2.113598347,114.1121903,0.539896965,4.094072819,150.945343,,12.25000095,38.41196442,-0.001427955,1
1441.682799,12.49982262,,0.714460075,0.809542239,2.112207651,110.147049,0.554900229,4.099672318,151.8186188,,12.25000095,40.65721893,-0.000169644,1
1441.834799,12.53243256,,0.714741528,0.804160595,2.107592106,107.4340363,0.574654579,4.035535812,152.2771454,,12.25000095,42.67868805,-0.000692147,1
1441.986799,12.50891018,,0.710242689,0.80272615,2.100147247,105.8249512,0.569612265,3.928159475,152.4039154,,12.25000095,43.6890831,-0.003965973,1
1442.138799,12.49992943,,0.719906271,0.814065397,2.094460011,104.2789841,0.549054623,3.871500492,152.1360626,,12.25000095,43.63890839,-0.007240023,1
1442.290799,12.49088478,,0.737528801,0.8297472,2.096297979,103.1716614,0.551528812,3.887908697,151.8418732,,12.25000095,42.90843582,-0.006940811,1
1442.442799,12.46259117,,0.759050846,0.848901212,2.09975338,104.3882294,0.576266468,4.015663624,151.8119354,,12.25000095,41.99544525,-0.004054666,1
1442.594799,12.46079636,,0.750550866,0.849236131,2.099556446,107.6347046,0.586753368,4.231634617,151.8491516,,12.25000095,41.38010788,-0.000286715,1
1442.746799,12.46929073,,0.728425741,0.83024478,2.099211216,109.9967957,0.572911501,4.411984921,151.9596558,,12.25000095,40.92909622,0.001945278,1
1442.898799,12.45966339,,0.724878967,0.819827974,2.101852179,111.1371536,0.55745244,4.554455757,152.0294647,,12.25000095,40.04790497,0.00394,1
1443.050799,12.49208641,,0.715868592,0.81121397,2.101391554,110.7660141,0.535330594,4.572830677,151.854126,,12.25000095,38.66934967,0.00370919,1
1443.202799,12.44036388,,0.720611036,0.810980856,2.102890492,108.7221527,0.528742969,4.423909187,151.6898346,,12.25000095,36.94025421,0.002342463,1
1443.354799,12.34510326,,0.724649668,0.802400708,2.0993433,109.7159958,0.549251795,4.238742352,151.7970581,,12.25000095,34.32199478,-0.000872091,1
1443.506799,12.37303829,,0.717286289,0.777485192,2.103242397,114.5675201,0.583759964,4.129478455,152.3095703,,12.25000095,32.11122894,-0.002425588,1
1443.658799,12.67339706,,0.72626406,0.776436627,2.117819071,117.0354996,0.589728653,4.066346645,153.0519562,,12.25000095,31.91939545,-0.002264942,1
1443.810799,12.6538744,,0.715871096,0.775962234,2.121439934,116.4173584,0.557433724,3.942292929,153.2039185,,12.25000095,32.63973236,-0.005065592,1
1443.962799,12.38605595,,0.711630821,0.781504929,2.112823248,116.9230347,0.532184959,3.823275089,152.2533112,,12.25000095,33.29191971,-0.008807206,1
1444.114799,12.63722515,,0.698893368,0.77593559,2.100458622,117.2240067,0.539401174,3.895716667,151.2206421,,12.25000095,33.77095795,-0.013445469,1
1444.266799,12.62126255,,0.727256894,0.78335011,2.100464821,113.9588623,0.554348707,4.002156735,151.2340393,,12.25000095,33.97961807,-0.01495808,1
1444.418799,12.45566654,,0.783322275,0.827802718,2.108413458,108.1582336,0.563177407,3.951125145,152.3947907,,12.25000095,34.13645935,-0.012664179,1
1444.570799,12.48131371,,0.745706737,0.810403764,2.112136602,103.9463348,0.548120797,3.699941635,154.2094421,,12.25000095,34.62303925,-0.009879129,1
1444.722799,12.43750286,,0.679377914,0.738374412,2.110652685,104.1170578,0.527784586,3.486695766,155.3422852,,12.25000095,35.80726624,-0.007955737,1
1444.874799,12.47120762,,0.641578615,0.69527024,2.104996204,106.8079681,0.516302049,3.501626492,154.816452,,12.25000095,38.15166855,-0.008331616,1
1445.026799,12.44357014,,0.642624676,0.690996707,2.101355076,107.770668,0.52080518,3.592633009,152.882019,,12.25000095,39.44777298,-0.007887714,1
1445.178799,12.45446873,,0.639870584,0.68172127,2.102498531,103.6806946,0.557009161,3.597688437,150.668335,,12.25000095,37.74688339,-0.007950498,1
1445.330799,12.4617672,,0.632034421,0.676669836,2.112987518,96.16373444,0.584926903,3.636128187,149.3031769,,12.25000095,35.73575211,-0.009969604,1
1445.482799,12.42997646,,0.679090738,0.720014215,2.129226208,93.00157166,0.582461417,3.950638533,148.8612824,,12.25000095,34.91650772,-0.007037488,1
1445.634799,12.40443802,,0.692559481,0.750206709,2.132889032,96.77138519,0.544394314,4.245865345,149.3845978,,12.25000095,34.56833649,-0.001486482,1
1445.786799,12.41344261,,0.648778081,0.720561802,2.12332058,100.7845535,0.516112685,4.233643055,150.9541779,,12.25000095,34.63167572,0.001611023,1
1445.938799,12.44422531,,0.652538657,0.70524776,2.111134768,101.9656067,0.505852759,3.917845964,152.6272888,,12.25000095,34.87255096,-0.001102474,1
1446.090799,12.43584347,,0.66297555,0.708888471,2.109868765,102.6561737,0.517755508,3.626365662,153.6515198,,12.25000095,34.68634033,-0.006651044,1
1446.242799,12.4308157,,0.663177013,0.709964454,2.118844032,103.3726807,0.522092164,3.428017139,153.7098999,,12.25000095,34.40949631,-0.009295619,1
1446.394799,12.43057728,,0.656663239,0.701096535,2.135923863,104.2390366,0.513580978,3.321880102,152.2480469,,12.25000095,34.51446152,-0.010580557,1
1446.546799,12.40354919,,0.664309681,0.712896884,2.159972429,105.8661652,0.511526585,3.423448324,150.0671539,,12.25000095,35.25495148,-0.007946091,1
1446.698799,12.42587471,,0.703283608,0.758267939,2.167164564,107.0061569,0.498145342,3.607157469,148.7520599,,12.25000095,36.53527451,-0.005054853,1
1446.850799,12.48330307,,0.692091942,0.755439937,2.154513836,106.4918289,0.502865255,3.692004204,148.3480072,,12.25000095,37.01976395,-0.003664485,1
1447.002799,12.48842239,,0.669893622,0.736832917,2.135365248,105.2084427,0.504644215,3.596221447,148.5046234,,12.25000095,36.84487915,-0.004802395,1
1447.154799,12.48132515,,0.687448263,0.759085059,2.124749899,105.2654495,0.499698043,3.559194326,148.9286957,,12.25000095,36.21366501,-0.006132158,1
1447.306799,12.47311878,,0.686271787,0.757755101,2.117514849,109.7431564,0.510241687,3.576069593,149.0674133,,12.25000095,34.56541443,-0.007976322,1
1447.458799,12.48962402,,0.662019014,0.721772194,2.115124464,114.2649918,0.530936897,3.640222311,149.2988739,,12.25000095,31.80023956,-0.008978005,1
1447.610799,12.4560461,,0.649270713,0.709837854,2.127506971,111.9146423,0.573407233,3.673707485,150.0025024,,12.25000095,27.94177628,-0.007282717,1
1447.762799,12.4741745,,0.68976295,0.757361233,2.147478104,109.9241104,0.584025204,3.707676172,150.7686462,,12.25000095,24.30707359,-0.007071168,1
1447.914799,12.5012207,,0.742701531,0.819783032,2.174361706,112.5228195,0.561898232,3.840941668,150.7368012,,12.25000095,22.27752304,-0.008297652,1
1448.066799,12.46447563,,0.716520309,0.806264103,2.195805311,110.1016235,0.539393842,3.910749435,149.7801819,,12.25000095,21.43540764,-0.011860193,1
1448.218799,12.45466614,,0.708886385,0.790133834,2.202244282,100.6694489,0.508249641,3.893045664,148.7942505,,12.25000095,21.08443832,-0.012214615,1
1448.370799,12.45385838,,0.809289694,0.856164873,2.193473339,94.4263916,0.484400451,3.86329484,147.9437256,,12.25000095,20.95930481,-0.008295138,1
1448.522799,12.45791721,,0.820668757,0.8608886,2.17964077,94.96376038,0.477794856,3.954282761,146.442276,,12.25000095,20.99063683,-0.0037,1
1448.674799,12.50822258,,0.717784703,0.758145332,2.172557831,94.28053284,0.49560824,4.117618561,143.8025055,,12.25000095,21.02790642,-0.005381191,1
1448.826799,12.50411606,,0.67991966,0.694174588,2.181394339,88.09365845,0.511265397,4.238523006,141.4063263,,12.25000095,21.41267395,-0.0087857,1
1448.978799,12.49533081,,0.780228555,0.792275131,2.207618952,82.96811676,0.49961257,4.334804535,141.497818,,12.25000095,22.24283218,-0.008889041,1
1449.130799,12.54888058,,0.908181846,0.917057514,2.236417055,81.47916412,0.480808765,4.38555193,143.7765808,,12.25000095,23.86019707,-0.004179065,1
1449.282799,12.55533218,,0.89443183,0.905455649,2.247117043,77.12715912,0.461019635,4.336151123,145.4711914,,12.25000095,26.41346741,-0.000628005,1
1449.434799,12.46085167,,0.805181742,0.814001441,2.241811037,70.27554321,0.455375403,4.396327019,144.673584,,12.25000095,28.23761368,-0.000855546,1
1449.586799,12.48709869,,0.757482946,0.756393313,2.246136904,68.6145401,0.450457543,4.453152657,142.1750794,,12.25000095,28.92530251,-0.000945162,1
1449.738799,12.49571705,,0.850048006,0.843783796,2.25791049,72.89455414,0.438763499,4.362602234,140.3129578,,12.25000095,29.1925354,-0.001238098,1
1449.890799,12.50744534,,0.94255501,0.94859302,2.258144379,76.60092163,0.423913062,4.042284489,140.7147827,,12.25000095,29.1225872,-0.000859751,1
1450.042799,12.49561405,,0.908796728,0.952930808,2.243603706,78.07411194,0.416196287,3.826140165,143.051239,,12.25000095,29.08472633,-0.000306392,1
1450.194799,12.4902277,,0.816686451,0.864610016,2.218224287,80.87043762,0.433598012,3.955485821,145.7830811,,12.25000095,28.88156891,-0.000873288,1
1450.346799,12.49573708,,0.764045596,0.779660761,2.195709229,81.99671936,0.481752396,4.213037491,147.7412872,,12.25000095,28.56603622,-0.004696183,1
1450.498799,12.4737215,,0.704891741,0.713231981,2.188225985,77.80226898,0.520580113,4.501049519,148.4705658,,12.25000095,28.55552864,-0.00523375,1
1450.650799,12.46804714,,0.736576498,0.745746732,2.200365782,73.42705536,0.538403928,4.729870796,148.4526672,,12.25000095,28.9738102,-0.001778027,1
1450.802799,12.46554279,,0.757242858,0.788291752,2.216382265,72.47052002,0.510205209,4.775434971,147.8910675,,12.25000095,29.38106728,0.002410431,1
1450.954799,12.46116352,,0.739523649,0.779420972,2.224215508,72.10579681,0.483318806,4.662364006,147.089325,,12.25000095,29.90669441,0.001381694,1
